id	text	label
1709	There is not a refund in my statement.	Refund_not_showing_up
1710	What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.	pending_card_payment
1711	Is the fee with my cash withdrawal a mistake?	cash_withdrawal_charge
1712	Which ATM's can I use to make a withdrawal?	atm_support
1713	Why is verifaction required for my Identity?	why_verify_identity
1714	My account says I have a pending transfer.	pending_transfer
1715	My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?	top_up_reverted
1716	Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.	declined_card_payment
1717	My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?	pending_top_up
1718	Can I change my pin at an atm?	change_pin
1719	What information am I going to have to have in order to do a transfer with my card?	topping_up_by_card
1720	Is the EUR accepted for exchanges?	fiat_currency_support
1721	What do you do to transfer money to my account?	transfer_into_account
1722	What are the steps I need to take to cancel a transaction?	cancel_transfer
1723	I think I deserve a refunded on a certain item.	request_refund
1724	how should i add money to my card	top_up_by_card_charge
1725	What is the meaning of a pending payment?	pending_card_payment
1726	I want to op up my account by using bank transfer. How do I go about it?	transfer_into_account
1727	Can I have more physical cards?	getting_spare_card
1728	I need to have an item refunded.	request_refund
1729	There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?	direct_debit_payment_not_recognised
1730	How can I get my card to work?	card_not_working
1731	Which fiat currencies do you currently support? Will this change in this future?	fiat_currency_support
1732	I have not received my card and it's been a week, what do I do?	card_arrival
1733	I made a cash withdrawl and there is a charge.  What is this?	cash_withdrawal_charge
1734	I need an accurate exchange rate, when I make my withdrawals.	wrong_exchange_rate_for_cash_withdrawal
1735	Why was my virtual card rejected?	virtual_card_not_working
1736	There's a €1 fee on my statement, why?	extra_charge_on_statement
1737	So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?	transfer_fee_charged
1738	How do I get started when I get my card?	get_physical_card
1739	How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay	balance_not_updated_after_bank_transfer
1740	Please tell me how to get a card if I reside in the US.	country_support
1741	Why would a card payment be declined?	declined_card_payment
1742	What does it mean if it says my card payment has been cancelled?	reverted_card_payment?
1743	How to receive transfers from my employer when I get paid in GBP?	receiving_money
1744	I need to do a card activation.	activate_my_card
1745	Can I have a friend send money directly to me?	receiving_money
1746	i cannot get virtual card to work	virtual_card_not_working
1747	What is this fee debit on my account?	extra_charge_on_statement
1748	Can I exchange currency for different types?	exchange_via_app
1749	How does a disposable virtual card work?	get_disposable_virtual_card
1750	What is the max amount of disposable cards I'm allowed.	disposable_card_limits
1751	I got charged a fee that shouldn't be there from my cash	cash_withdrawal_charge
1752	I am seeing unathorized transactions in the app, on my account.	cash_withdrawal_not_recognised
1753	How do I verify my identity?	verify_my_identity
1754	I tried to withdraw $100, all it gave me was $20.	wrong_amount_of_cash_received
1755	I've tried many times to make a payment, but it's not going through.  What's wrong?	declined_card_payment
1756	What's the cost for exchanges?	exchange_charge
1757	what is this charge on my card?	direct_debit_payment_not_recognised
1758	How long does it take for money to reach my account?	balance_not_updated_after_bank_transfer
1759	How can I activate my new card?	activate_my_card
1760	Why haven't I seen the cash from the cheque I deposited yet?	balance_not_updated_after_cheque_or_cash_deposit
1761	How come a fee was charged when I tranferred money	transfer_fee_charged
1762	What cash machines will let me change my PIN?	change_pin
1763	Where is my pin? I don't have it yet	get_physical_card
1764	where can I see who sent me funds	verify_source_of_funds
1765	What is the charge for using a Top up card in the US?	top_up_by_card_charge
1766	How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.	balance_not_updated_after_bank_transfer
1767	I believe my exchange rate is incorrect	wrong_exchange_rate_for_cash_withdrawal
1768	Is there an age limit to get an account?	age_limit
1769	Do you support countries other than mine?	country_support
1770	Can you explain the transfer fee that I was charged?	transfer_fee_charged
1771	My card has been pending for a while, what should I do?	pending_card_payment
1772	I am upset with your service.  Please delete my account.	terminate_account
1773	What is the maximum number of transactions that I can put on a disposable card?	disposable_card_limits
1774	I returned something to a  store but can't see my refund.	Refund_not_showing_up
1775	I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?	balance_not_updated_after_bank_transfer
1776	My statement contained a one pound extra fee	extra_charge_on_statement
1777	Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.	card_payment_wrong_exchange_rate
1778	Please explain the fee on a transfer I made.	transfer_fee_charged
1779	I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!	cancel_transfer
1780	How do I change my passcode?	passcode_forgotten
1781	What commission do you take for currency exchage?	exchange_charge
1782	Where can I find the verification code for a top-up?	verify_top_up
1783	For what reason can I not transfer money to a beneficiary?	beneficiary_not_allowed
1784	It says the transfer wasn't accepted.	declined_transfer
1785	Foreign currency rates were put in wrong at an ATM i used.	wrong_exchange_rate_for_cash_withdrawal
1786	Why hasn't the money transfer arrived yet?	transfer_not_received_by_recipient
1787	Someone used my card without my permission.	compromised_card
1788	I have a problem with a transfer. It didn't work. Can you tell me why?	declined_transfer
1789	My new card needs activating.	activate_my_card
1790	Where do I find the auto top up option?	automatic_top_up
1791	I have a question about fee for cash withdraw.	cash_withdrawal_charge
1792	I would like to change the the PIN on my card.	change_pin
1793	I am being charged the wrong amount on my card.	card_payment_wrong_exchange_rate
1794	I cannot get my card out of the ATM.	card_swallowed
1795	I can still see money in my account after making a payment	balance_not_updated_after_bank_transfer
1796	The ATM is messed up. It gave me less than I wanted.	wrong_amount_of_cash_received
1797	I have cash deposit to my account but it is experiencing a problem	balance_not_updated_after_cheque_or_cash_deposit
1798	I was spending cash with my card and got a fee.	card_payment_fee_charged
1799	I haven't received the PIN yet.	get_physical_card
1800	Can I mail in a check to top up?	top_up_by_cash_or_cheque
1801	Why is it taking so long for my pending transaction to post as cleared?	pending_transfer
1802	I made an international purchase, but the exchange rate was wrong	card_payment_wrong_exchange_rate
1803	My transaction history is looking a little off. I have been charged twice for multiple different purchases, and would like to have those duplicate charges refunded.	transaction_charged_twice
1804	What is the verification process for my card?	verify_top_up
1805	Can I get money out of any machine?	atm_support
1806	What forms of ID do you need for identity verification?	verify_my_identity
1807	My daughter need a card from this account. Is that possible?	getting_spare_card
1808	I'm not sure how to provide my identity.	unable_to_verify_identity
1809	Do you have to be 18 to make an account?	age_limit
1810	the exchange rate was different than expected	wrong_exchange_rate_for_cash_withdrawal
1811	i tried to transfer cryptocurrency into my account but was denied	beneficiary_not_allowed
1812	Why is my transfer pending when I already made it?	pending_transfer
1813	The app is telling me that I am not me.	unable_to_verify_identity
1814	Can I open up an account for my child?	age_limit
1815	Can I see where my money came from?	verify_source_of_funds
1816	What do I need for the verification check?	verify_my_identity
1817	I feel as though I have been over charged for the exchange rate on my payment on last Saturday.	card_payment_wrong_exchange_rate
1818	can i go into my app to find my pin	get_physical_card
1819	How do i go about linking a new card?	card_linking
1820	I don't know what a pending payment is.	pending_card_payment
1821	use my credit to add money	supported_cards_and_currencies
1822	How do I know what my PIN is?	get_physical_card
1823	I just realized I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.	cancel_transfer
1824	The amount of cash I received did not match the amount I requested	wrong_amount_of_cash_received
1825	I was so embarrassed. Why didn't my payment clear?	declined_card_payment
1826	Why can't I make a transfer?	failed_transfer
1827	Where can I find out where my funds came from?	verify_source_of_funds
1828	My card's expiration is approaching, how do I replace it.	card_about_to_expire
1829	Can you tell me why a refund I'm owed is not showing on my statement?	Refund_not_showing_up
1830	Can I schedule future top ups?	automatic_top_up
1831	i havent got my card	card_arrival
1832	When will the money reach my  account?	transfer_timing
1833	When will the transaction go through?	pending_card_payment
1834	Do you provide currency exchange to Euros?	fiat_currency_support
1835	I have no idea why but my transfers keep getting declined. I have double checked all the recipient details several times already and they're definitely correct.	declined_transfer
1836	Do I have to pay for a second card?	getting_spare_card
1837	Why do I need to verify the top-up?	verify_top_up
1838	Can I change my address?	edit_personal_details
1839	Why is my card payment still pending? It should have gone through already.	pending_card_payment
1840	What documents do I need to get together to verify my identity?	verify_my_identity
1841	How much more do you charge for currency exchange?	exchange_charge
1842	Is it possible to get a second card for my daughter?	getting_spare_card
1843	How do I change my pin while traveling?	change_pin
1844	how long will my cash withdrawal be pending for?	pending_cash_withdrawal
1845	My statement shows an extra fee - what is it?	extra_charge_on_statement
1846	What are the requirements to open an account for a minor?	age_limit
1847	Can I open an account for my children?	age_limit
1848	Are transfers not free? I didn't know I would be charged for transfers.	transfer_fee_charged
1849	How can correct Top up with the app to work correctly?	top_up_failed
1850	Do you offer free ATM withdrawals of ones hometown currency while on holiday?	wrong_exchange_rate_for_cash_withdrawal
1851	I've lost my card. What can I do about that?	lost_or_stolen_card
1852	It looks like my card payment was sent back.	reverted_card_payment?
1853	Why isn't the transfer I made to a friend showing?	transfer_not_received_by_recipient
1854	Hi, I was at a restaurant later the week and when I went to look at my account I noticed that I got charged twice. I would like to get my money back from one of those transactions.	transaction_charged_twice
1855	You will hear back from us about your verification results in 10 minutes to a one hour timeframe.  If these verification results do fail, please double-check to make sure your images are clear and have no glare or blur; your photos need to be fully readable.  You need to be 18 years of age or older and a resident of Switzerland or the European Economic Area to create an account.	unable_to_verify_identity
1856	Why do you need to verify my identity?	why_verify_identity
1857	My bag was stolen from me yesterday, so I can't use any apps or anything. I need some help.	lost_or_stolen_phone
1858	How can I close my account, I don't want it.	terminate_account
1859	How can I get another card?	getting_spare_card
1860	How long do money transfers take? My friend really needs the money i sent a couple of hours ago but it's not there yet.	transfer_not_received_by_recipient
1861	How can I order a card?	order_physical_card
1862	Can you help me to quickly cancel a transaction I accidentally did to the wrong account?	cancel_transfer
1863	I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.	failed_transfer
1864	How long does it take for a money transfer to show up?	pending_transfer
1865	I was unable to activate my card.	activate_my_card
1866	How can I get my card out of the stupid ATM that ate it?	card_swallowed
1867	How come my money hasn't shown up yet?	transfer_not_received_by_recipient
1868	I'm supposed to be getting a refund but it hasn't shown up, now what?	Refund_not_showing_up
1869	I'm not sure what is going on here. I've received payment back into my account  for an item I've already received, from about 2 weeks ago.	reverted_card_payment?
1870	Can my friend send me money if it is not in US dollars?	receiving_money
1871	Will the system automatically update once there is no more money left?	automatic_top_up
1872	Why did I get charged a fee on my card?	card_payment_fee_charged
1873	atm ate my card	card_swallowed
1874	Why wasn't my card payment accepted?	declined_card_payment
1875	How long is the delivery to the US?	card_delivery_estimate
1876	What is the top up code for?	verify_top_up
1877	Where can I link a new card?	card_linking
1878	My recipient hasn't received the money	transfer_not_received_by_recipient
1879	I want to cancel a transaction from this morning.	cancel_transfer
1880	I took out money, and didn't get all of it.	wrong_amount_of_cash_received
1881	What apps can I use to top up my account?	top_up_by_cash_or_cheque
1882	My friend wants to send me money, can she?	receiving_money
1883	Can I choose my Visa or Mastercard?	visa_or_mastercard
1884	Do you accept cheques for top ups?	top_up_by_cash_or_cheque
1885	Are there restrictions on disposable virtual cards?	disposable_card_limits
1886	how is it possible to add another card to account	getting_spare_card
1887	How do you figure out the exchange rate? Can you explain why I got less money than expected?	wrong_exchange_rate_for_cash_withdrawal
1888	You applied the wrong exchange rate while I was traveling outside the country.	wrong_exchange_rate_for_cash_withdrawal
1889	What is my top-up limit?	top_up_limits
1890	At what age can a person open an account?	age_limit
1891	What forms of ID should I use for verification?	verify_my_identity
1892	I think I got charged twice for the same thing	transaction_charged_twice
1893	Is there a reason my top-up has not gone through?	pending_top_up
1894	im worried about fraud how do you protect my account	verify_my_identity
1895	Can I get support?	country_support
1896	I made a cash deposit to my account but it is not there	balance_not_updated_after_cheque_or_cash_deposit
1897	Some cash has been withdrawn but I didn't do it.	cash_withdrawal_not_recognised
1898	Where is an ATM?	atm_support
1899	The ATM wouldn't let me have my money.	declined_cash_withdrawal
1900	my refund has not hit my account yet	Refund_not_showing_up
1901	So much time has gone by, the pending status shouldn't still be there shouldn't it?	pending_cash_withdrawal
1902	My card will not work	card_not_working
1903	I see non-received cash in my app.	cash_withdrawal_not_recognised
1904	I've checked multiple times to make sure the account number listed is the right one after attempting to make a transfer within the country the day before yesterday. The transfer is still not available so can you please find out what is going on?	transfer_not_received_by_recipient
1905	I really need to know how to change my pin.	change_pin
1906	Why did I not get the amount of money I requested?	wrong_amount_of_cash_received
1907	How do you calculate exchange rates?	exchange_rate
1908	Why has my top up failed?	top_up_failed
1909	I want to get my hands on one of those virtual cards!	getting_virtual_card
1910	Can i use this card at any store?	card_acceptance
1911	Is there a reason why a recipient might not see my money transaction	transfer_not_received_by_recipient
1912	I would like some more physical cards, what is my limit?	getting_spare_card
1913	Help me delete my account.  I am not satisfied with the service.	terminate_account
1914	My account seems a bit off and getting weird charges.	transaction_charged_twice
1915	What documents do I need for the identity check?	verify_my_identity
1916	how come when i asked for 100 it only gave me 20.00 in the app	wrong_amount_of_cash_received
1917	think someone is using my card with permission	compromised_card
1918	I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?	pending_cash_withdrawal
1919	who charged my card	transfer_fee_charged
1920	How do i set up auto top-up?	automatic_top_up
1921	Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.	cash_withdrawal_not_recognised
1922	How can I change to another currency?	exchange_via_app
1923	What kind of costs are involved for exchanging currency?	exchange_charge
1924	Will it cost me to get a second card?	getting_spare_card
1925	I need to cancel a purchase that I made the other day.	request_refund
1926	How do I know what the exchange rate will be when I make an exchange.	exchange_rate
1927	Help!  My card is stolen.	lost_or_stolen_card
1928	Is auto top up a provided service?	automatic_top_up
1929	Which countries are supported	country_support
1930	When do I set up my card PIN?	get_physical_card
1931	What is the wait time for delivery to the US?	card_delivery_estimate
1932	Are currency exchanges free?	exchange_charge
1933	I couldn't transfer to an account.	beneficiary_not_allowed
1934	What is the procedure for topping up with a cheque?	top_up_by_cash_or_cheque
1935	my identity hasn't been verified and i can't edit my details, what's next	edit_personal_details
1936	I would like to know how to transfer money into my account.	transfer_into_account
1937	When do I see my recent refund in my statement	Refund_not_showing_up
1938	why wont my american express work to add money	supported_cards_and_currencies
1939	Why was there a fee on my cash withdrawal?	cash_withdrawal_charge
1940	What to do if my physical card is not working?	card_not_working
1941	How do I cancel a purchase?	request_refund
1942	I cannot find my refund on my statement.	Refund_not_showing_up
1943	It's been some time ago that I placed an order and it just isn't coming. At this point just give me back my money because I'm not paying them.	request_refund
1944	Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?	wrong_amount_of_cash_received
1945	Can you explain why my Google Pay Top isn't working?	apple_pay_or_google_pay
1946	can i top up from a usa credit card	supported_cards_and_currencies
1947	Is there a cash withdrawal fee? Because I just got charged?	cash_withdrawal_charge
1948	Why was the price higher when I paid with my card?	card_payment_fee_charged
1949	Why was I charged a higher exchange rate when I bought something abroad?	card_payment_wrong_exchange_rate
1950	What are the steps to reset my passcode?	passcode_forgotten
1951	Is exchanging currencies one of your app services?	exchange_via_app
1952	The balance does not appear to have updated.	balance_not_updated_after_bank_transfer
1953	Why is there an additional fee showing on the statement I received?	extra_charge_on_statement
1954	I wish to be able to top up with cash.	top_up_by_cash_or_cheque
1955	I cannot find my PIN.	get_physical_card
1956	I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives	top_up_failed
1957	What proof do you need for my identification?	unable_to_verify_identity
1958	My refund is still pending	Refund_not_showing_up
1959	I don't recognize the direct debit payment on my account.	direct_debit_payment_not_recognised
1960	My disposable virtual card wouldn't process my payment?	virtual_card_not_working
1961	I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?	transaction_charged_twice
1962	I need to urgently transfer something from China. How long will it approximately take?	transfer_timing
1963	Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.	card_about_to_expire
1964	Why did I get charged extra?	card_payment_fee_charged
1965	Will I be sent a new card before mine expires?	card_about_to_expire
1966	A transfer is pending.	pending_transfer
1967	What are my limits on disposable cards?	disposable_card_limits
1968	Can I put my old card back in the app?	card_linking
1969	How can I fix this? The ATM gave me more cash than I'd asked for.	wrong_amount_of_cash_received
1970	Are cards available in the EU?	country_support
1971	What do I do if I cannot access the app?	lost_or_stolen_phone
1972	How can I report that my card was stolen? I made a police report first.	lost_or_stolen_card
1973	Can I get a Visa or does it have to be something else.	visa_or_mastercard
1974	Please inform me how to get a new card as mine is about to expire.	card_about_to_expire
1975	Can I choose between Visa and Mastercard?	visa_or_mastercard
1976	May I get an account for my daughter?	age_limit
1977	are there any exchange fees	exchange_charge
1978	why am I being charged a fee for transferring money ?	transfer_fee_charged
1979	I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.	transfer_not_received_by_recipient
1980	Is there a charge for a physical card?	order_physical_card
1981	I'm still waiting on my identity verification.	unable_to_verify_identity
1982	A wrong amount of cash we sent to me.	wrong_amount_of_cash_received
1983	How can I get a refund for a purchase?	request_refund
1984	My payment for my card is not working	declined_card_payment
1985	I can't remember my passcode.	passcode_forgotten
1986	How much extra will I be charged for exchanging foreign currency?	exchange_charge
1987	I sent money to my family last Friday but they don't have it.	transfer_not_received_by_recipient
1988	What fiat currencies do you support?	fiat_currency_support
1989	I need my card as quick as possible	card_delivery_estimate
1990	Why can't I see a transfer to my account?	balance_not_updated_after_bank_transfer
1991	I was charged twice for a restaurant, can you take the second charge off?	transaction_charged_twice
1992	I was abroad and needed some cash, but I think the wrong exchange rate was applied to the transaction.	wrong_exchange_rate_for_cash_withdrawal
1993	I noticed a different charge while I was taking my money out.	cash_withdrawal_charge
1994	It's only been a few weeks my my top-up got cancelled	top_up_reverted
1995	I want to auto top-up.	automatic_top_up
1996	left my phone at hotel, cant use app	lost_or_stolen_phone
1997	I need a physical card.  What are the fees?	order_physical_card
1998	Is my card frozen?	card_not_working
1999	I need to cancel a payment. Something i purchased a while ago still has not arrived and i'm not going to pay them if they won't send me what I purchased.	request_refund
2000	Can I get a Visa from you?	visa_or_mastercard
2001	How do I dispute a direct debit transaction?	direct_debit_payment_not_recognised
2002	Do I need to go to an office to change my pin?	change_pin
2003	If I see a payment in the app that I don't recognize, what should I do?	card_payment_not_recognised
2004	why would i be declined if i had money iin my account	declined_cash_withdrawal
2005	Do you charge for transfers?	top_up_by_bank_transfer_charge
2006	Do i need to verify my top up?	verify_top_up
2007	Can I use my new card?	activate_my_card
2008	My morning transaction needs to be canceled.	cancel_transfer
2009	I need to get visa and mastercard	visa_or_mastercard
2010	I was charged multiple times for one purchase	transaction_charged_twice
2011	A cash withdrawal has been done that I didn't do.	cash_withdrawal_not_recognised
2012	What do I owe for a new card?	order_physical_card
2013	What can I do if my card still hasn't arrived after 2 weeks?	card_arrival
2014	My card was not accepted in a shop	declined_card_payment
2015	A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?	transfer_fee_charged
2016	I need some money transferred ASAP, how long does the process take?	transfer_timing
2017	What does pending payment mean?	pending_card_payment
2018	The exchange rate used on your app is really bad. I'm considering closing my account because of it.	card_payment_wrong_exchange_rate
2019	I need help finding the verification code on the top up card.	verify_top_up
2020	I need to transfer funds from my other bank account into this bank account.	transfer_into_account
2021	Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.	declined_transfer
2022	I need assistance to activate the card on my account.	activate_my_card
2023	Are there businesses that don't accept this card?	card_acceptance
2024	what countries can i use my card in	country_support
2025	My disposable virtual card won't work.	virtual_card_not_working
2026	How can I tell if my card payment is reverted?	reverted_card_payment?
2027	The app says that I got cash in an ATM and I didn't	cash_withdrawal_not_recognised
2028	Do I have to go into the bank to change my PIN?	change_pin
2029	Why do you need to check my identity?	why_verify_identity
2030	Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.	card_payment_fee_charged
2031	There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?	extra_charge_on_statement
2032	Somebody used my card without my knowledge!	compromised_card
2033	cash and check deposit has not gone thru	balance_not_updated_after_cheque_or_cash_deposit
2034	Do you offer a discount for those who perform frequent currency exchanges?	exchange_charge
2035	Where can I use my Mastercard?	card_acceptance
2036	How long does it take for a payment to change from pending?	pending_card_payment
2037	When will my balance reflect a deposit?	balance_not_updated_after_cheque_or_cash_deposit
2038	How can I link my bank to my top up account?	transfer_into_account
2039	Can I exchange currency to Europe?	fiat_currency_support
2040	Why is the cash not showing in my account for the check I deposited?	balance_not_updated_after_cheque_or_cash_deposit
2041	I need to check status as my friend hasn't got money I sent.	transfer_not_received_by_recipient
2042	Why is there are there two of the same transaction?	transaction_charged_twice
2043	Not living in same place, need to change details	edit_personal_details
2044	Where will I get my card?	order_physical_card
2045	Using Google Pay, can I top up?	apple_pay_or_google_pay
2046	Can I top up?	top_up_limits
2047	What does it mean when it says I have a payment pending?	pending_card_payment
2048	Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.	cash_withdrawal_not_recognised
2049	How do I get my card out of the ATM?	card_swallowed
2050	I have a direct debit I didn't make	direct_debit_payment_not_recognised
2051	what is the word?	direct_debit_payment_not_recognised
2052	My card was stolen. What do I need to do?	lost_or_stolen_card
2053	There's a payment with my card that I definitely didn't create. I don't know anyone by that name.	card_payment_not_recognised
2054	I need a list of currencies you accept for exchange.	fiat_currency_support
2055	My top-up hasn't happened yet.	pending_top_up
2056	I got charged fees for withdrawing cash!	cash_withdrawal_charge
2057	Can you make exchanges using the EUR?	fiat_currency_support
2058	Where is my missing cheque I deposited?	balance_not_updated_after_cheque_or_cash_deposit
2059	Would you give me a mastercard and visa?	visa_or_mastercard
2060	Is my PIN the same thing as my passcode?	get_physical_card
2061	how long does it take for a transfer to arrive	transfer_not_received_by_recipient
2062	I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?	cash_withdrawal_not_recognised
2063	My card couldn't complete a transfer, why?	failed_transfer
2064	I am not sure where my phone is.	lost_or_stolen_phone
2065	I signed up, but don't have a PIN. Where can I find it?	get_physical_card
2066	I need assistance with activating my new card.	activate_my_card
2067	How do I replace my card?	card_about_to_expire
2068	So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?	cash_withdrawal_charge
2069	How long does a bank transfer take to show up in available funds?	balance_not_updated_after_bank_transfer
2070	How long do transfers take to go though	balance_not_updated_after_bank_transfer
2071	How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.	balance_not_updated_after_bank_transfer
2072	I am having trouble finding the top-up card verification code.	verify_top_up
2073	I just tried to top-up and now I'm getting an additional verification message, why?	verify_top_up
2074	unhappy with service need to delete account	terminate_account
2075	Does a discount apply if I exchange currencies frequently?	exchange_charge
2076	I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?	transfer_fee_charged
2077	The app has rejected my top up.	top_up_failed
2078	My funds are not transferring to my bank. Why is this not working?	beneficiary_not_allowed
2079	How can I delete my account?	terminate_account
2080	Says that my top-up is incomplete?	pending_top_up
2081	In the app, I see a withdrawal I didn't make.	cash_withdrawal_not_recognised
2082	I visited the ATM but got less money than what I requested. Why?	wrong_amount_of_cash_received
2083	help me find where this money came from	verify_source_of_funds
2084	where is my money from this morning	balance_not_updated_after_cheque_or_cash_deposit
2085	I need a new card to replace an expired one. Will it cost anything, and how soon?	card_about_to_expire
2086	I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?	top_up_reverted
2087	Verifying the top-up seems like a hassle.	verify_top_up
2088	What reasons could cause my top up to be reverted	top_up_reverted
2089	Which ATMs take the card?	atm_support
2090	I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?	declined_card_payment
2091	Can I track the card you sent to me?	card_arrival
2092	This disposable virtual card is not working.	virtual_card_not_working
2093	Is there a way to change my PIN without having to go to the bank?	change_pin
2094	You shorted me money when I tried to make a withdrawal.	wrong_amount_of_cash_received
2095	My virtual car is not working.	virtual_card_not_working
2096	How long will it take for my transfer to arrive?	transfer_not_received_by_recipient
2097	As far as courtries go which ones are supported?	country_support
2098	Can you tell me exactly what fees I will expect to see in regards to your cards?	order_physical_card
2099	I had to pay one pound more than the set price!	extra_charge_on_statement
2100	What age do you have to be to open an account?	age_limit
2101	My card wont work at an ATM	declined_cash_withdrawal
2102	Can I use my card in Austria?	country_support
2103	Is there anywhere  In the  Eu  this card can not be delivered in	country_support
2104	Help! I need to cancel a transaction.	cancel_transfer
2105	I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.	card_linking
2106	How do you do exchanges?	exchange_rate
2107	I would like to receive my salary in a different currency. How does that work?	receiving_money
2108	What types of fiduciary currencies are supported for tenure and exchange?	fiat_currency_support
2109	What locations are cards delivered to?	order_physical_card
2110	Why was my top up reverted?	top_up_reverted
2111	I just made an order and noticed an extra fee. Why have you charged me this without informing me?	card_payment_fee_charged
2112	I bought something and now I want a refund.	request_refund
2113	How do I activate my card, so that I can start using it?	activate_my_card
2114	What is the first step that I should take after my card has been stolen?	lost_or_stolen_card
2115	Can I cash deposit to top up my account	top_up_by_cash_or_cheque
2116	How come I did not get a virtual card yet?	getting_virtual_card
2117	If I lost my phone, how can I stop someone from accessing my account through the app?	lost_or_stolen_phone
2118	Why won't cash come out of the ATM?	declined_cash_withdrawal
2119	Are visa and mastercard accepted	visa_or_mastercard
2120	Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.	balance_not_updated_after_bank_transfer
2121	If I top up by transfer, am I going to be charged?	top_up_by_bank_transfer_charge
2122	How do I change to AUD from GBP?	exchange_via_app
2123	I need to transfer something from China, How long will it take?	transfer_timing
2124	I seem to be having trouble with my Google Pay Top. Can you please help?	apple_pay_or_google_pay
2125	I tried to transfer some money and it hasn't done it yet - what's going on?	transfer_not_received_by_recipient
2126	Why was I charged a fee? I thought shopping was free?	card_payment_fee_charged
2127	What should I do if my passcode won't work?	passcode_forgotten
2128	How long will it be  before the person I sent money to is able to see it?	transfer_not_received_by_recipient
2129	How do you check my identity?	verify_my_identity
2130	When will my money be in my account?	transfer_timing
2131	Why does my transaction have an added fee?	extra_charge_on_statement
2132	Can I set automatic top ups?	automatic_top_up
2133	I need more physical cards than I have right now!	getting_spare_card
2134	Hey, I tried to withdraw some cash earlier and it's saying it's pending? Will I be charged for this?	pending_cash_withdrawal
2135	How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.	pending_card_payment
2136	I don't think my top up worked	top_up_failed
2137	I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?	card_payment_not_recognised
2138	Do you know the reason why my card payment was declined?	declined_card_payment
2139	Is there a specific date it can be delivered by?	card_delivery_estimate
2140	My new landlord says he hasn't received the rent payment that I transferred a couple days ago. I've already checked the account numbers and they are correct. Can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?	transfer_not_received_by_recipient
2141	I am blocked now because I entered the wrong pin, need help.	pin_blocked
2142	What do I do?  The ATM took my card!	card_swallowed
2143	I wish to top up using a cheque.	top_up_by_cash_or_cheque
2144	For adding money, which currencies do you accept?	supported_cards_and_currencies
2145	I can't seem to be able to use my card	card_not_working
2146	I was double-charged for a transaction	transaction_charged_twice
2147	I cannot use my PIN.	pin_blocked
2148	I paid two weeks ago and just got refunded	reverted_card_payment?
