id	text	label
5554	are there are any good places in washington that serve cheese pizza	restaurant_suggestion
5555	where do i find the routing number for bank of america	routing
5556	can you find a good steakhouse for tonight	restaurant_suggestion
5557	put the volume to 4	change_volume
5558	when can i expect my new card to get here	replacement_card_duration
5559	search my calendar for birthday	calendar
5560	what is the due date of my at&t bill	bill_due
5561	i just changed jobs and need help with my 401k rollover	rollover_401k
5562	how many miles does my car get per gallon	mpg
5563	how many stars does la vignette have	restaurant_reviews
5564	that is erroneous	no
5565	link up my paycheck for direct deposit to my account at chase	direct_deposit
5566	i need to know everything on my to do list currently	todo_list
5567	how's highway traffic today	traffic
5568	read my reminder list back to me	reminder
5569	on my list of things to do, add cleaning	todo_list_update
5570	what's the number of vacation days i have left	pto_balance
5571	are you a real life person	are_you_a_bot
5572	how much do i have to pay on my amazon card this month	bill_balance
5573	what is 60 percent off of 350 dollars	calculator
5574	what timezone is lima in	timezone
5575	how old are you alexa	how_old_are_you
5576	yes, please	yes
5577	how many vacation hours have i accrued	pto_balance
5578	us dollars to uk	exchange_rate
5579	it turns out i have had pizza in the fridge since monday, so is it safe to eat	food_last
5580	why did you freeze my bank account	account_blocked
5581	let me know the rules for carry ons for continental	carry_on
5582	do you know which insurance plan i have	insurance
5583	how do i get to the grocery store by bus	directions
5584	i want to confirm friday's reservation at 2:00	confirm_reservation
5585	show me my transactions on mcdonalds	transactions
5586	i'm out of kleenex so will you put that on my shopping list	shopping_list_update
5587	i want to know how many vacation days i can use	pto_balance
5588	are there any travel alerts for china	travel_alert
5589	pull up my shopping list for me	shopping_list
5590	lets pair this with my new phone	sync_device
5591	when should i pay my bill by	bill_due
5592	please start the song penny lane	play_music
5593	how can i go about finding my location right now	current_location
5594	make sure i can rent one car out of chicago from january 2 to january 5	car_rental
5595	do you have any hobbies to speak of	what_are_your_hobbies
5596	prove that you're a person	are_you_a_bot
5597	my name's bob	change_user_name
5598	how busy is ihop generally around noon	how_busy
5599	please say it one more time	repeat
5600	what's the eta for grandma's house	distance
5601	alert my bank of my travel to dubai for the dates april 14th through april 22nd	travel_notification
5602	how to protect my credit score	improve_credit_score
5603	do you have an employer	who_do_you_work_for
5604	how do i order some more checks for my usaa account	order_checks
5605	how do i change the account pin number for me	pin_change
5606	please read my reminders	reminder
5607	read my appointments for march 2	calendar
5608	please tell the bank i will be traveling internationally	travel_notification
5609	look up the exchange rate between dollars and euros	exchange_rate
5610	how much have i spent recently	spending_history
5611	what types of activities do you enjoy	what_are_your_hobbies
5612	how can i stop transactions on my account	freeze_account
5613	please skip this song and go to the next one instead	next_song
5614	do you know any fun facts about australian football	fun_fact
5615	tell me how to rollover my 401k	rollover_401k
5616	what street am i on right now	current_location
5617	would it be possible to change your name to coraline	change_ai_name
5618	in what format did you save my name	user_name
5619	tell me the time in las vegas	time
5620	where is the nearest denny's to gillette stadium	directions
5621	cut carrots can stay in the fridge for how long before going bad	food_last
5622	remind me of the items on my list of things to remember	reminder
5623	find what the word diaphanous mean please	definition
5624	share my location with darren and stacey	share_location
5625	inform my bank i'm traveling to australia between february 23rd to february 25th	travel_notification
5626	can you please let me know when next my tires are due to be changed	tire_change
5627	i enjoyed our talk, goodbye	goodbye
5628	can you explain why my card was declined	card_declined
5629	put a freeze on my bank account	freeze_account
5630	play next song	next_song
5631	i need a flight from boston to miami for under 300 dollars	book_flight
5632	read me my list of things to do	todo_list
5633	what information do i need to direct deposit my paycheck	direct_deposit
5634	i want to know the type of gasoline for this car	gas_type
5635	can you do algebra	calculator
5636	who brought you to life	who_made_you
5637	i last took my car to the shop, when	last_maintenance
5638	can you get me a table for 6 at lawry's at 7:30pm	restaurant_reservation
5639	i was at costco trying to buy groceries and my card got declined	card_declined
5640	can you share something interesting about world war one	fun_fact
5641	can you get access to my phone right now	sync_device
5642	reset to original settings	reset_settings
5643	is rice good for me	nutrition_info
5644	how long should i cook carnitas for	cook_time
5645	if i get a visa can i travel to japan	international_visa
5646	what's in the books for april 30th	calendar
5647	change pin to 1234 on account banner	pin_change
5648	which shots do i need to get before i go to africa next week	vaccines
5649	how much can i buy on my discover card	credit_limit
5650	will the restaurant be busy at 5pm	how_busy
5651	i'm looking for a meal that's from the asian cuisine	meal_suggestion
5652	retrieve events on my calendar	calendar
5653	find out for me when my mastercard expires	expiration_date
5654	would you please get your accent changed to the male british one	change_accent
5655	what is on my to do list	reminder
5656	i need to report a fraudulent transaction from postmates on my account	report_fraud
5657	subtract 100 from 12	calculator
5658	how could we convert centimeters to inches	measurement_conversion
5659	what's the total i've spent on shoes this month	spending_history
5660	i wanna have an appointment to get my oil changed	schedule_maintenance
5661	what is my savings account balance	balance
5662	what is the calorie count of an apple	calories
5663	it is okay to use water in place of milk	ingredient_substitution
5664	how many days have i used	pto_used
5665	flip the coin, i choose heads	flip_coin
5666	make sure the oven is set to 350 please	smart_home
5667	i bought 6 shirts at $499 each what was my total expenditure for them	calculator
5668	what's a good chili recipe	recipe
5669	could you talk a little faster	change_speed
5670	get me a hotel room for 3 people from march 12th to 14th in chicago	book_hotel
5671	tell me when my flight scheduled to board	flight_status
5672	can you reserve a hotel for myself a hotel in afghanistan at the zoo for the 10th to the 15th	book_hotel
5673	could my 401k be rolled over	rollover_401k
5674	what's the amount of money i spent yesterday	spending_history
5675	i must apply for a new credit card	new_card
5676	can you tell me the status of my delta flight	flight_status
5677	add this track to my rock playlist	update_playlist
5678	find me someone who can deal with my car's illuminated check engine light	schedule_maintenance
5679	i cannot locate my phone, can you help me	find_phone
5680	i need you to cancel my reservation for smith at the williams diner	cancel_reservation
5681	if my car battery is dead, what action do i need to do	jump_start
5682	if i use my card in mexico, will there be added fees	international_fees
5683	can you check to see if my order has been delivered	order_status
5684	send information about suspicious credit card activity	report_fraud
5685	please change the name you refer to me by	change_user_name
5686	what does deceive mean	definition
5687	what are your favorite things to do	what_are_your_hobbies
5688	i really want an italian meal suggestion	meal_suggestion
5689	how can i get you to help me	what_can_i_ask_you
5690	tell me some things to see in tampa	travel_suggestion
5691	how many tablespoons and teaspoons is one cup	measurement_conversion
5692	what is your age	how_old_are_you
5693	please inform me of the minimum payment of the bill	min_payment
5694	where is your birth place	where_are_you_from
5695	i need to thank you	thank_you
5696	give me kilograms to pounds	measurement_conversion
5697	quiet now	cancel
5698	check if there's a hotel room that can receive 10 people in tampa from this friday for a week	book_hotel
5699	how many reward points does my discover card have	rewards_balance
5700	i need lodging in lizton near the ice cream parlor from may 3rd until the 8th	book_hotel
5701	how much is the irs going to get from me	taxes
5702	what is now on my reminder list	reminder
5703	thanks, i appreciate it	thank_you
5704	please request pto for me from march 3rd to march 7th	pto_request
5705	i'm going to be in canada from october 23rd to november 2nd, so can i let my bank know	travel_notification
5706	what type of calorie numbers are in onions	calories
5707	what's the reason for a hold on my wells fargo account	account_blocked
5708	do i have any meetings today between 9 and 10:15	meeting_schedule
5709	when will my new card come in the mail	replacement_card_duration
5710	i am not confident on that	maybe
5711	yeap	yes
5712	let's use whisper voice	whisper_mode
5713	can you explain to me how i might boost my credit score	improve_credit_score
5714	how much did i spend on gear two weeks ago	spending_history
5715	i'd like to see if there's a travel alert for the country	travel_alert
5716	send over 50 dollars between my shared and not shared accounts	transfer
5717	what is the max credit limit for my card	credit_limit
5718	is respond to the professor's email on my list of reminders	reminder
5719	tell me all the things i need to buy to make pasta	ingredients_list
5720	go ahead and hold a conference room for friday at 11 am, please	schedule_meeting
5721	how can i set up direct deposit	direct_deposit
5722	what restrictions are there for carry-on on delta	carry_on
5723	confirm four for my reservation at fiji	confirm_reservation
5724	how long until i get a replacement card	replacement_card_duration
5725	tell me what time zone portugal uses	timezone
5726	i gotta know how many points i have gotten with my debit card	rewards_balance
5727	am i low on gas	gas
5728	send message to carl, you suck	text
5729	is grub burger taking reservations	accept_reservations
5730	should i go to okinawa, does it require an international visa	international_visa
5731	how long does it take before you have to change your oil	oil_change_when
5732	when should i get the oil changed in my car	oil_change_when
5733	yesterday what did i spend on lunch	spending_history
5734	who set up the numbers for it	timer
5735	what's the traffic like to city hall	traffic
5736	immediately begin using whisper mode	whisper_mode
5737	are there extra charges for using my card in mexico	international_fees
5738	for the shopping list, add ham as well	shopping_list_update
5739	use a different accent	change_accent
5740	i have a lot of points saved up from my credit card rewards but don't know how to redeem them	redeem_rewards
5741	do you know the mpg for this vehicle	mpg
5742	will it still work if i use applesauce instead of oil	ingredient_substitution
5743	get a table for me at 7 for 3 people at olive garden	restaurant_reservation
5744	tell time for another city: dallas	time
5745	will it cost me anything to use my card in turin	international_fees
5746	share some of your hobbies with me	what_are_your_hobbies
5747	who do you report to for your work	who_do_you_work_for
5748	i will know later	maybe
5749	i need a dice roll for a six sided die	roll_dice
5750	i could use a laugh, got any jokes	tell_joke
5751	can you tell me about what time i should be arriving at the airport	distance
5752	how much of my pto is left	pto_used
5753	can you tell me a fun fact about elephants	fun_fact
5754	i need to know the current time in the central timezone	time
5755	how big can a carry-on bag be	carry_on
5756	are mashed potatoes good nutrition	nutrition_info
5757	flip that coin please	flip_coin
5758	could you not talk so slowly	change_speed
5759	tell me the fuel my car takes	gas_type
5760	set a reminder to call my mom	reminder_update
5761	thank you!	thank_you
5762	is our next day off soon	next_holiday
5763	is mexico a safe place	travel_alert
5764	just another time please	repeat
5765	name unusual facts about the circus	fun_fact
5766	aloha	greeting
5767	how to change oil of a car	oil_change_how
5768	what is happening with the weather in austin	weather
5769	what time is it in france	time
5770	what type of pizzas are available for dinner	meal_suggestion
5771	i'm afraid my luggage has gone missing	lost_luggage
5772	can you put carrots on my shopping list	shopping_list_update
5773	call friend	make_call
5774	i don't know anything about that	maybe
5775	how healthy is spaghetti	nutrition_info
5776	got any good dinner ideas	meal_suggestion
5777	"find all the ""a""s in happiness"	spelling
5778	which hobbies do you like	what_are_your_hobbies
5779	what will the low temperatures be over the weekend	weather
5780	i'm waiting for my luggage in the airport now but it's been a while and it's still not arrived	lost_luggage
5781	what withdrawals were there on my account yesterday	transactions
5782	who brought you up	who_made_you
5783	i must know what kinds of pets you have	do_you_have_pets
5784	if i'm trying to get to heinz field, how long would it take by bus	distance
5785	please tell me all the purchases on my hy-vee card for this statement period	transactions
5786	wipe my todo list please	todo_list_update
5787	are shots required before traveling to brazil	vaccines
5788	what is the temperature in costa mesa	weather
5789	what sort of things are you able to help with	what_can_i_ask_you
5790	my car uses what type of fuel	gas_type
5791	i need you to change the pin on my bank of america account to be 1234	pin_change
5792	go to factory settings	reset_settings
5793	today is which day of the week	date
5794	how much am i being taxed	taxes
5795	looks like someone made an unauthorized charge to nike on my account	report_fraud
5796	are visas for international travel	international_visa
5797	what is seventeen plus three	calculator
5798	what's the apr on my credit card	apr
5799	roll five sided dice	roll_dice
5800	find me cat trivia now please	fun_fact
5801	if i travel to the uk do i need any shots	vaccines
5802	when were my tires changed	last_maintenance
5803	how do they say hello in brazil	translate
5804	i need to change my oil, how do i	oil_change_how
5805	tell me something fun about gravity	fun_fact
5806	my new card will arrive when	replacement_card_duration
5807	check to see who is at the doof	smart_home
5808	how healthy is stax chips	nutrition_info
5809	will i be charged if i use the card in germany	international_fees
5810	whats the most recent status for my virgin air flight	flight_status
5811	what's your home town	where_are_you_from
5812	alert my bank and let them know that i'm travelling to brussels	travel_notification
5813	how much money have i spent on fast food lately	spending_history
5814	where can i get the form i need to do my taxes	w2
5815	put volume setting on number 4	change_volume
5816	could you tell me your name	what_is_your_name
5817	i think i wanna add heart shaped box by nirvana to my playlist	update_playlist
5818	did you hear back about my day off request	pto_request_status
5819	are any meetings scheduled for today	meeting_schedule
5820	i wanna apply for a new credit card	new_card
5821	can you tell me what time it is please	time
5822	help me pick a new location to travel to	travel_suggestion
5823	is there evening reservations available in the eve	accept_reservations
5824	i want to be called mollie	change_user_name
5825	are bananas already on the list, if not go ahead and add them	shopping_list_update
5826	i would like to know if my visa card application has been approved	application_status
5827	i want your new name to be joshua	change_ai_name
5828	"put ""get tires checked"" on my calendar"	calendar_update
5829	say my name if you know it	user_name
5830	i wanna change my pin number for my credit acount	pin_change
5831	what do food critics say about gramercy tavern	restaurant_reviews
5832	i need your language setting to be russian now	change_language
5833	can you translate hello into swedish for me	translate
5834	you can remove the brithday party from my calendar fpr january 15, 2019	calendar_update
5835	how do i know when to change my tires	tire_change
5836	what types of pets do you keep	do_you_have_pets
5837	what is the availability of meeting rooms during the afternoon	schedule_meeting
5838	how long do i need to cook chili for	cook_time
5839	i need a quick recipe for spiral ham	recipe
5840	what's my car's mpg	mpg
5841	why did my card not get accepted	card_declined
5842	how much pressure is in my car's tire	tire_pressure
5843	i need to know how to change oil in a car	oil_change_how
5844	what is the title of this tune	what_song
5845	empty the contents of my to do list	todo_list_update
5846	i'd like alarms set for 11am and 132pm	alarm
5847	any pets in your household	do_you_have_pets
5848	look up travel alerts for canada	travel_alert
5849	what ingredients go in pizza	ingredients_list
5850	please respond to me in english from now on	change_language
5851	what name should i use to address you	what_is_your_name
5852	i'm traveling to sweden soon and want to inform my bank	travel_notification
5853	how much is the charge of using my card in italy during my stay there	international_fees
5854	what do i have on my list for shopping	shopping_list
5855	i lost my phone and need assistance	find_phone
5856	what's the pizza like around here	meal_suggestion
5857	i do not think that is proper	no
5858	ya	yes
5859	what do i do to redeem credit card points	redeem_rewards
5860	how long can i expect chicken breast to be good for before expiration	food_last
5861	i tried to use my credit card yesterday, but it did not work	card_declined
5862	can you tell me who made ai	who_made_you
5863	please find out if napolis takes lunch reservations	accept_reservations
5864	i would like to know my car's tire pressure	tire_pressure
5865	i don't have checks so can i order some new ones	order_checks
5866	so when should i change the oil	oil_change_when
5867	is there traffic on dove road	traffic
5868	what ingredients are present in marshmallows	ingredients_list
5869	what date is my water bill due	bill_due
5870	what's the best way to make chicken stir fry	recipe
5871	i want to start talking to you in swedish	change_language
5872	i need to get help paying my gas bill	pay_bill
5873	will it freeze tonight	weather
5874	how report that scratched my card	damaged_card
5875	do you like appreciate cats or dogs more	do_you_have_pets
5876	send 100 dollars from checking to savings	transfer
5877	that is most definitely false	no
5878	stop any future processing on my savings account	freeze_account
5879	i want to report fraudulent activity on my amex card	report_fraud
5880	i want to change your name to emma	change_ai_name
5881	please cancel my reservation at red lobster for 6	cancel_reservation
5882	can you help me pay my bill	pay_bill
5883	is there much traffic between here and work right now	traffic
5884	what can you help me with exactly	what_can_i_ask_you
5885	could you tell me what the weather is in austin	weather
5886	i want 1234 to be the new pin number for my joint account	pin_change
5887	i need to talk to someone about a transaction that was not made by me on my chase account	report_fraud
5888	what is 005 percent of 1 percent	calculator
5889	add the next song to my playlist - broken by evanescence	update_playlist
5890	i want to know france's timezone	timezone
5891	please identify the song we're currently listening to	what_song
5892	is traveling to dublin safe (will dublin be safe)	travel_alert
5893	i want to buy something	order
5894	who made you up	who_made_you
5895	what your numerical digit to display as your age	how_old_are_you
5896	i don't have that information	maybe
5897	is there a routing number for wells fargo	routing
5898	i need to know how to change my car's oil	oil_change_how
5899	specifically, what pets do you own	do_you_have_pets
5900	pay the electric bill	pay_bill
5901	i'm going to start calling you kobe now	change_ai_name
5902	report fraud on my card	report_fraud
5903	of course	yes
5904	someone used my chase card without my authorization	report_lost_card
5905	you must increase your volume	change_volume
5906	where is wells fargo's routing number listed	routing
5907	hey ai, reduce your speed of speaking	change_speed
5908	i have a fraudulent transaction from red robin on my account	report_fraud
5909	is my daughter's birthday on my calendar	calendar
5910	can you give me a vietnamese meal suggestion	meal_suggestion
5911	tell me how long i ought to spend preparing fajitas	cook_time
5912	tell me how to set up direct deposit for my paycheck	direct_deposit
5913	when is my at&t bill due	bill_due
5914	before i embark on a trip to europe should i get more shots	vaccines
5915	i want to know the meaning of life	meaning_of_life
5916	i'm traveling to england soon and want to inform my bank	travel_notification
5917	set an alarm to start work and another to stop	alarm
5918	what might my name be	user_name
5919	tell me when the next day off will be	next_holiday
5920	where should i look for when my gas bill is due	bill_due
5921	how do i get help with a vacation itinerary	pto_request
5922	i want to know what sort of things you can assist me with	what_can_i_ask_you
5923	it was nice to get in touch	goodbye
5924	thank you for the answer	thank_you
5925	how do i update my pin number for my account	pin_change
5926	what ingredients are needed for shrimp cocktail	ingredients_list
5927	i need to increase my credit limit	credit_limit_change
5928	text my doctor and tell him it happened again	text
5929	tell me when my mastercard bill should be paid	bill_due
5930	can you be quiet please	cancel
5931	please talk to me in the male british accent	change_accent
5932	i want to put in a pto request for march 1-8	pto_request
5933	tell me the limit on my discover card	credit_limit
5934	tell me a neat fact about the ocean	fun_fact
5935	how do i do an oil change	oil_change_how
5936	when was the last time i changed my oil	last_maintenance
5937	any idea where flight dl123 is right now	flight_status
5938	tell me my bank routing number	routing
5939	are you a real person or a computer	are_you_a_bot
5940	find out what song is currently on the speakers	what_song
5941	whats the safest way to jump start a car	jump_start
5942	when is our next free day	next_holiday
5943	can anyone help me pay my car bill	pay_bill
5944	abort	cancel
5945	what will the temperature be tomorrow	weather
5946	what is the exact date of your birth	how_old_are_you
5947	can you tell me if there are any shots that i am required to have before traveling to south africa	vaccines
5948	please share your hobbies with me	what_are_your_hobbies
5949	no, that is a falsehood	no
5950	i need to set an alarm	alarm
5951	tell me something cool about elephants	fun_fact
5952	can i get some music by three six mafia in here	play_music
5953	let me know why my card was declined yesterday	card_declined
5954	suggest a meal from burma to me, please	meal_suggestion
5955	what are some fun tourist things to do in mumbai	travel_suggestion
5956	is my order being delivered soon	order_status
5957	i would like to know the usd to aud conversion rate	exchange_rate
5958	text mark hello	text
5959	what do you get when you roll a dice with five sides	roll_dice
5960	please flip the coin	flip_coin
5961	my bank of america visa platinum was swiped from my belongings	report_lost_card
5962	does pnc have a routing number	routing
5963	i don't know how to spell squirrel	spelling
5964	where are we located	current_location
5965	when do ribs expire	food_last
5966	it's possible that it could be either	maybe
5967	3 of us need to get to union station via uber	uber
5968	what have i spent lately in child care	spending_history
5969	do you know where my cellphone is	find_phone
5970	please show me my recent transaction	transactions
5971	please also list wash laundry on my to do list	todo_list_update
5972	how can i get my w2 to do my taxes	w2
5973	roll this dice	roll_dice
5974	what would the routing number for chase be	routing
5975	set a 10 minute timer	timer
5976	i need a hotel in new orleans with awesome reviews	book_hotel
5977	what gasoline do i need to buy	gas_type
5978	can you tell me what my income will be this week	income
5979	which day is it now	date
5980	how do i get my pin number, i forgot mine	pin_change
5981	is there a certain type of gas i need to use	gas_type
5982	create a reminder	reminder_update
5983	i'd like the calories for this chicken breast	calories
5984	do you posses any types of pets	do_you_have_pets
5985	how much vacation am i currently entitled to	pto_balance
5986	tell me what the gas mileage is on my car	mpg
5987	is there a routing number for wachovia	routing
5988	what day will it be in fourteen days	date
5989	is it time to change my tires	tire_change
5990	could you tell me about my income	income
5991	my insurance plan is what	insurance
5992	list all purchases of video games	transactions
5993	can i get a w2 form online	w2
5994	include asparagus on the list	shopping_list_update
5995	how many inches and centimeters would i need if i had 10 feet of something	measurement_conversion
5996	are there any good places in cleveland that serve clams	restaurant_suggestion
5997	please say that again	repeat
5998	do you take orders from someone else	who_do_you_work_for
5999	there's fraudulent transaction going on	report_fraud
6000	my visa has been stolen by someone	report_lost_card
6001	how long does the average set of tire last before needing replacement	tire_change
6002	the answer is definitely no	no
6003	what location is this	current_location
6004	could you slow down your speech	change_speed
6005	what may i call you	what_is_your_name
6006	how much are my cable and water bills	bill_balance
6007	are there any meetings for today on my calendar	meeting_schedule
6008	time in manhattan	time
6009	what is the caloric total in these muffins	calories
6010	what's my health insurance plan	insurance
6011	how soon will you mail me a new card	replacement_card_duration
6012	do you know what is for dinner	meal_suggestion
6013	why did my bank place a hold on my bank account	account_blocked
6014	how much time do i have before my credit card expires	expiration_date
6015	buy a flight for me from nyc to la on march 1, returning on march 5	book_flight
6016	would you just like to call me paul	change_user_name
6017	do i need new tires if i just got them replaced on january 2017	tire_change
6018	will i make it to my current destination on this fuel tank	gas
6019	is it true a hard pull hurts my credit score	improve_credit_score
6020	i would like to redeem my credit card reward points	redeem_rewards
6021	i pay how much of taxes with my income	taxes
6022	switch over to the male voice mode	change_accent
6023	remind me to take the chicken out in a hour	reminder_update
6024	what's the best way to get a mastercard	new_card
6025	tell me what edict means	definition
6026	do i need a certain amount of points before i can redeem them	redeem_rewards
6027	can you transfer money from a to b	transfer
6028	what do i have on my calendar for monday the 1st of march	calendar
6029	tell me my bank of america routing number	routing
6030	i want to be switched back to my factory settings	reset_settings
6031	give me a random number between 1 and 6	roll_dice
6032	i need a hotel room for 7 people in st louis for november 3rd through 5th	book_hotel
6033	help me figure out when exactly my credit card will be expiring	expiration_date
6034	can you play music by bob dylan	play_music
6035	for my chase account can i order some checkbooks	order_checks
6036	how long before i'm on e	gas
6037	could i get some more checkbooks sent to me, please	order_checks
6038	you working for someone else on the side	who_do_you_work_for
6039	find out if there's a new credit card that suits me	new_card
6040	can i afford a new tv from my savings account	balance
6041	you can stop talking ai	cancel
6042	i think it could be either one	maybe
6043	what kind of questions are you good at answering	what_can_i_ask_you
6044	play the song called baby shark	play_music
6045	when do i get paid	payday
6046	how would you like to be referred to	what_is_your_name
6047	i need a rental car	car_rental
6048	i would like the dice to be rolled	roll_dice
6049	i'll need a rental car from 3/3 - 3/14 in vegas	car_rental
6050	change voice speed	change_speed
6051	does my checking interest rate seem low	interest_rate
6052	at 9 tomorrow, set off the alarm	alarm
6053	tires should be changed when	tire_change
6054	can you put detergent on my shopping list cause i'm all out	shopping_list_update
6055	what are the ingredients used in chicken curry	ingredients_list
6056	so i have had pizza in the fridge since monday, so is it safe to eat	food_last
6057	use a woman's voice	change_accent
6058	i need to know where the nearest place that has mountain dew is	directions
6059	could you tell me the name of your boss	who_do_you_work_for
6060	okay thanks	thank_you
6061	i seem to have lost the pin for my retirement account	pin_change
6062	make my location available with david and kate	share_location
6063	i have credit card points but don't know how to use them	redeem_rewards
6064	i like the female voice, switch please	change_accent
6065	how many days of vacation have i saved	pto_balance
6066	would it be smart to put air in my tires	tire_pressure
6067	are there transaction fees for discover cards used in rome	international_fees
6068	cancel my reservation at osteria for our party	cancel_reservation
6069	how is the traffic like on the way to the beach	traffic
6070	please give me my salary figure	income
6071	what can i carry-on delta flights	carry_on
6072	what do i do about a card that's too messed up to be properly scanned	damaged_card
6073	are the chili's reviews any good	restaurant_reviews
6074	what's my credit rating	credit_score
6075	i want to cash out my credit card points	redeem_rewards
6076	how do i use my vacation days	pto_request
6077	could you change the accent you're using	change_accent
6078	when was the last date that i got paid	payday
6079	can i use apples instead of oranges in this recipe	ingredient_substitution
6080	i need to do a fair coin flip	flip_coin
6081	please help me with my 401k rollover since i got a new job	rollover_401k
6082	what are some exciting things that are a must do for tourists visiting sedona	travel_suggestion
6083	does taco house have a reservation for jean	confirm_reservation
6084	i'm out of my checks i need some new ones	order_checks
6085	would you reset your factory settings	reset_settings
6086	how is it possible that my account has been frozen	account_blocked
6087	what does my to-do list consist of	todo_list
6088	please change your language setting to spanish	change_language
6089	set an alarm	alarm
6090	who would you say your employer is	who_do_you_work_for
6091	where is the closest bathroom to the statue of liberty	directions
6092	when i go to dubai will i need a socket converter	plug_type
6093	what insurance do i have	insurance
6094	please remove science fair from my to do list	todo_list_update
6095	what is available on the shopping list	shopping_list
6096	i have to know what plug that country uses	plug_type
6097	what can i use you to help me with	what_can_i_ask_you
6098	can i obtain health benefits	insurance
6099	whats on my reminder list, read back	reminder
6100	do you remember my name	user_name
6101	what should i get at a mexican restaurant	meal_suggestion
6102	are you a real person or software	are_you_a_bot
6103	what happened to my luggage	lost_luggage
6104	is it possible to do a reservation at the bellagio	accept_reservations
6105	i'd like to know where i am	current_location
6106	book a delta flight to arizona from pittsburgh	book_flight
6107	what's the funniest thing you know about artificial intelligence	tell_joke
6108	exactly what does altruism mean	definition
6109	how long must i cook spaghetti for	cook_time
6110	how can i jump start a car	jump_start
6111	tell me your birthday	how_old_are_you
6112	miami time zone is what	timezone
6113	are reservations taken at redrobin	accept_reservations
6114	can you cancel improv class from my calendar for may 7th	calendar_update
6115	when will my next paycheck come	payday
6116	what is your current age	how_old_are_you
6117	i'd like to know how much gas is left	gas
6118	i replaced tires last june when should i do it again	tire_change
6119	nutritional information for celery	nutrition_info
6120	what's the non-city mpg for this car	mpg
6121	what is the meaning of life here	meaning_of_life
6122	i must know my visa card's apr	apr
6123	how many points do i have on my six flags rewards card	rewards_balance
6124	what type of gas do i put in this new car	gas_type
6125	locate my phone	find_phone
6126	my phone isn't where i left it	find_phone
6127	what do they call you	what_is_your_name
6128	what are my gps coordinates at this location	current_location
6129	does your family have any pets	do_you_have_pets
6130	can you confirm my reservation for dave at outback steakhouse	confirm_reservation
6131	can you report my td bank card as lost	report_lost_card
6132	could you tell me the routing number for my chase checking account	routing
6133	flip a coin for me	flip_coin
6134	travel time to bend, oregon	distance
6135	what is my checking account balance at chase	balance
6136	can you just start calling me sir	change_user_name
6137	suggest a meal from burma to me	meal_suggestion
6138	do we know if my reservation for john at bardenay was accepted	confirm_reservation
6139	what can i do since my car battery died	jump_start
6140	hey there	greeting
6141	i need to replace my lost card	report_lost_card
6142	my card is broken	damaged_card
6143	which insurance plan am i enrolled in, please	insurance
6144	i need to know what the visa card credit limit is	credit_limit
6145	i'd like you to roll dice	roll_dice
6146	get me an uber	uber
6147	i need to track a package	order_status
6148	where can i find when my car payment bill is due	bill_due
6149	make slower your speech	change_speed
6150	i must know how to say thank you in german	translate
6151	spell curiosity for me	spelling
6152	where can i check my credit score	credit_score
6153	what time is it in the eastern timezone	time
6154	tell me where i am	current_location
6155	would you tell me who made the ai	who_made_you
6156	tell me what the date will be in 5 days	date
6157	what's this car do for fuel economy	mpg
6158	how do i make lassagna	recipe
6159	can you let me know the status of my discover credit card application status	application_status
6160	can i substitute rice milk for milk	ingredient_substitution
6161	can you increase my credit limit to $1000	credit_limit_change
6162	i think a thief used my card	report_fraud
6163	where were you given birth	where_are_you_from
6164	my car was looked at when	last_maintenance
6165	i lost my luggage coming from new york city on american flight ab123	lost_luggage
6166	ai was made by whom	who_made_you
6167	how good is the apr on my credit card	apr
6168	how long until my water bill is due	bill_due
6169	give jim my gps location	share_location
6170	would you please schedule a meeting room for 4:00 on thursday	schedule_meeting
6171	i think i owe about 100 left on my bills, am i forgetting anything	bill_balance
6172	does mr joes pizza usually have a long wait	how_busy
6173	what is the status of my frontier flight	flight_status
6174	what type of questions may i ask you	what_can_i_ask_you
6175	what chores do i have waiting on my reminder list	todo_list
6176	locate someone to look at my car because my check engine light is on	schedule_maintenance
6177	my luggage is missing, i think	lost_luggage
6178	what is my insurance coverage	insurance
6179	what date will it be tomorrow	date
6180	i am going to switch to greek	change_language
6181	is honey a good sugar substitute	ingredient_substitution
6182	i want to know when the deadline is to pay my car loan	bill_due
6183	do i have any meetings with stan today	meeting_schedule
6184	is there a way to transfer my 401k	rollover_401k
6185	how many miles is there left to get to sioux falls	gas
6186	how long it takes to get a new replacement card	replacement_card_duration
6187	could you translate atm machine into english	translate
6188	i owe you one!	thank_you
6189	what is 1100 minus 2347	calculator
6190	i need to change your name to ben	change_ai_name
6191	should i air up the tires	tire_pressure
6192	how long will it take me to get to the mcdonald's in the city	distance
6193	i'm traveling between denver and la so tell my bank	travel_notification
6194	please cancel the input	cancel
6195	get my credit score	credit_score
6196	set alarm	alarm
6197	i want to know how the mcdonalds reviews are	restaurant_reviews
6198	what time would it be in rome right now	time
6199	does have good reviews have great reviews	restaurant_reviews
6200	my transaction history	transactions
6201	i want you to switch to whisper mode	whisper_mode
6202	when visiting chicago, what things can i do there	travel_suggestion
6203	my name's frank	change_user_name
6204	how do i see my credit score	credit_score
6205	i want that repeated	repeat
6206	please speak with the whisper voice	whisper_mode
6207	what's my name on file	user_name
6208	what is my remaining amount of pto days	pto_balance
6209	is kaya busy around 5 pm	how_busy
6210	i want to hear my hip hop playlist	play_music
